subid,gender,age,language,trial.num,context.condition,item,trial.type,response,coding,color
p60,F,66,English,18,3,pencils,item,two pencils,noun,0
p60,F,66,English,19,3,crayons,nothing,a table,othernoun,0
p60,F,66,English,20,1,balloons,nothing,a green shirt,color,1
p60,F,66,English,21,0,carrots,nothing,a trowel,othernoun,0
p60,F,66,English,22,0,flowers,nothing,a basket,othernoun,0
p60,F,66,English,23,2,ice cream cones,nothing,a big smile,body,0
p60,F,66,English,24,2,cakes,item,two cakes,noun,0
p60,F,66,English,25,3,dogs,item,two dogs,noun,0
p60,F,66,English,26,0,apples,nothing,blond hair,color,1
p60,F,66,English,27,0,shovels,item,two shovels,noun,0
p60,F,66,English,28,0,buckets,item,two buckets,noun,0
p60,F,66,English,29,2,cars,nothing,a green shirt,color,1
p60,F,66,English,30,2,phones,item,a pink shirt,color,1
p60,F,66,English,31,2,plants,item,two flower pots,noun,0
p60,F,66,English,32,1,bows,nothing,two ponytails,body,0
p61,F,25,English,1,3,cakes,item,a purple shirt,color,1
p61,F,25,English,2,2,forks,nothing,a light blue shirt,color,1
p61,F,25,English,3,1,pencils,nothing,blond hair,color,1
p61,F,25,English,4,0,keys,item,a pair of keys,noun,0
p61,F,25,English,5,0,bananas,item,two bananas,noun,0
p61,F,25,English,6,1,umbrellas,item,an umbrella in each hand,noun,0
p61,F,25,English,7,2,guitars,item,a guitar in each hand,noun,0
p61,F,25,English,8,1,shovels,nothing,a yellow shirt,color,1
p61,F,25,English,9,3,fish,item,a fishing pole and two fish,noun,0
p61,F,25,English,10,2,apples,item,two apples,noun,0
p61,F,25,English,11,2,crayons,nothing,a red shirt,color,1
p61,F,25,English,12,1,carrots,item,two carrots in her basket,noun,0
p61,F,25,English,13,0,flowers,nothing,an orange shirt,color,1
p61,F,25,English,14,0,phones,nothing,a pink shirt,color,1
p61,F,25,English,15,1,rainboots,item,light blue boots with yellow trim,noun,1
p61,F,25,English,16,1,cookies,nothing,a yellow shirt,color,1
p61,F,25,English,17,3,donuts,nothing,a purple shirt,color,1
p61,F,25,English,18,2,bows,nothing,a yellow dress,color,1
p61,F,25,English,19,2,plants,item,two potted plants,noun,0
p61,F,25,English,20,0,scissors,item,two pairs of scissors,noun,0
p61,F,25,English,21,1,buckets,nothing,a magenta dress,color,1
p61,F,25,English,22,3,ice cream cones,item,two ice cream cones,noun,0
p61,F,25,English,23,3,lollipops,item,two giant swirl lollipops,noun,0
p61,F,25,English,24,0,daisies,nothing,a tan shirt,color,1
p61,F,25,English,25,0,cats,nothing,a turquoise dress,color,1
p61,F,25,English,26,1,kites,item,two kites,noun,0
p61,F,25,English,27,2,presents,nothing,a yellow shirt,color,1
p61,F,25,English,28,3,mittens,nothing,a purple dress,color,1
p61,F,25,English,29,0,dogs,item,two dogs,noun,0
p61,F,25,English,30,3,purses,nothing,a purple shirt,color,1
p61,F,25,English,31,3,balloons,nothing,a green shirt,color,1
p61,F,25,English,32,2,cars,item,two toy cars,noun,0
p62,M,55,English,1,3,ice cream cones,nothing,an orange shirt,color,1
p62,M,55,English,2,1,cats,nothing,blonde hair,color,1
p62,M,55,English,3,3,presents,nothing,a yellow shirt,color,1
p62,M,55,English,4,1,donuts,item,two donuts,noun,0
p62,M,55,English,5,1,carrots,item,two carrots,noun,0
p62,M,55,English,6,0,rainboots,item,blue and yellow boots,noun,1
p62,M,55,English,7,2,cakes,nothing,a purple shirt,color,1
p62,M,55,English,8,2,guitars,item,two guitars,noun,0
p62,M,55,English,9,0,plants,item,a blue shirt,color,1
p62,M,55,English,10,3,dogs,nothing,a green shirt,color,1
p62,M,55,English,11,2,balloons,item,two green balloons,noun,1
p62,M,55,English,12,2,forks,nothing,a blue shirt,color,1
p62,M,55,English,13,2,crayons,item,two blue crayons,noun,1
p62,M,55,English,14,1,lollipops,nothing,a blue shirt,color,1
p62,M,55,English,15,3,bananas,item,a red shirt,color,1
p62,M,55,English,16,0,flowers,nothing,blue pants,color,1
p62,M,55,English,17,0,keys,nothing,an orange shirt,color,1
p62,M,55,English,18,0,cookies,nothing,a yellow shirt,color,1
p62,M,55,English,19,3,cars,item,a green shirt,color,1
p62,M,55,English,20,3,apples,item,two apples,noun,0
p62,M,55,English,21,1,purses,nothing,a purple shirt,color,1
p62,M,55,English,22,2,pencils,nothing,blone hair,color,1
p62,M,55,English,23,3,buckets,nothing,a fuscia dress,color,1
p62,M,55,English,24,0,bows,nothing,a pale yellow dress,color,1
p62,M,55,English,25,1,umbrellas,item,two umbrellas,noun,0
p62,M,55,English,26,2,phones,item,two phones,noun,0
p62,M,55,English,27,0,mittens,item,blue mittens,noun,1
p62,M,55,English,28,3,shovels,item,a yellow shirt,color,1
p62,M,55,English,29,1,scissors,item,a green shirt,color,1
p62,M,55,English,30,1,fish,nothing,a light blue shirt,color,1
p62,M,55,English,31,0,kites,item,two kites,noun,0
p62,M,55,English,32,2,daisies,nothing,a peach colored shirt,color,1
p63,F,25,English,1,3,cakes,item,a purple shirt,color,1
p63,F,25,English,2,3,phones,nothing,light brown hair,color,1
p63,F,25,English,3,2,lollipops,item,two lollipops,noun,0
p63,F,25,English,4,0,pencils,nothing,a dark red shirt,color,1
p63,F,25,English,5,1,flowers,item,two flowers,noun,0
p63,F,25,English,6,3,purses,item,blonde hair,color,1
p63,F,25,English,7,2,keys,item,two keys,noun,0
p63,F,25,English,8,3,daisies,item,a peach shirt,color,1
p63,F,25,English,9,2,carrots,item,two carrots,noun,0
p63,F,25,English,10,1,apples,nothing,a blue shirt,color,1
p63,F,25,English,11,1,guitars,item,two guitars,noun,0
p63,F,25,English,12,2,kites,nothing,empty hands,empty,0
p63,F,25,English,13,1,ice cream cones,nothing,an orange shirt,color,1
p63,F,25,English,14,0,crayons,item,two crayons,noun,0
p63,F,25,English,15,3,presents,nothing,her hands in her lap,body,0
p63,F,25,English,16,0,bananas,item,two bananas,noun,0
p63,F,25,English,17,0,donuts,item,two donuts,noun,0
p63,F,25,English,18,2,shovels,item,a yellow shirt,color,1
p63,F,25,English,19,1,cookies,nothing,a tray,othernoun,0
p63,F,25,English,20,1,balloons,item,two green balloons,noun,1
p63,F,25,English,21,1,plants,item,two plants in pots,noun,0
p63,F,25,English,22,2,buckets,nothing,a pink dress,color,1
p63,F,25,English,23,3,rainboots,nothing,bare feet,body,0
p63,F,25,English,24,0,fish,nothing,a light blue shirt,color,1
p63,F,25,English,25,2,bows,nothing,her hair in pigtails,body,0
p63,F,25,English,26,3,cats,nothing,blonde hair,color,1
p63,F,25,English,27,0,forks,nothing,black hair,color,1
p63,F,25,English,28,3,mittens,item,blue mittens,noun,1
p63,F,25,English,29,2,cars,nothing,a green shirt,color,1
p63,F,25,English,30,1,dogs,nothing,a green shirt,color,1
p63,F,25,English,31,0,scissors,item,two scissors,noun,0
p63,F,25,English,32,0,umbrellas,nothing,a red shirt,color,1
p64,F,35,English,1,3,pencils,item,a red shirt,color,1
p64,F,35,English,2,3,flowers,nothing,an empty basket,empty,0
p64,F,35,English,3,2,rainboots,item,dark brown hair,color,1
p64,F,35,English,4,1,dogs,item,a green shirt,color,1
p64,F,35,English,5,0,plants,nothing,red hair,color,1
p64,F,35,English,6,1,shovels,nothing,a yellow shirt,color,1
p64,F,35,English,7,2,umbrellas,nothing,a red shirt,color,1
p64,F,35,English,8,2,balloons,nothing,black hair,color,1
p64,F,35,English,9,3,fish,item,a blue shirt,color,1
p64,F,35,English,10,0,cars,item,two red cars,noun,1
p64,F,35,English,11,2,cakes,item,a purple shirt,color,1
p64,F,35,English,12,0,bananas,nothing,blonde hair,color,1
p64,F,35,English,13,2,kites,nothing,a green shirt,color,1
p64,F,35,English,14,3,bows,nothing,a yellow dress,color,1
p64,F,35,English,15,3,apples,nothing,a blue shirt,color,1
p64,F,35,English,16,0,ice cream cones,nothing,an orange shirt,color,1
p64,F,35,English,17,1,presents,item,two gifts,noun,0
p64,F,35,English,18,1,carrots,nothing,a pink headband,color,1
p64,F,35,English,19,1,purses,nothing,a purple shirt,color,1
p64,F,35,English,20,3,cookies,item,a yellow shirt,color,1
p64,F,35,English,21,2,daisies,nothing,an orange shirt,color,1
p64,F,35,English,22,1,cats,item,two cats,noun,0
p64,F,35,English,23,3,buckets,item,a magenta dress,color,1
p64,F,35,English,24,0,scissors,item,two pairs of scissors,noun,0
p64,F,35,English,25,2,mittens,item,a purple dress,color,1
p64,F,35,English,26,0,phones,item,two phones,noun,0
p64,F,35,English,27,0,keys,item,a pair of keys,noun,0
p64,F,35,English,28,2,guitars,item,two guitars,noun,0
p64,F,35,English,29,1,forks,item,two forks,noun,0
p64,F,35,English,30,3,donuts,nothing,a purple shirt,color,1
p64,F,35,English,31,0,crayons,nothing,a red shirt,color,1
p64,F,35,English,32,1,lollipops,nothing,blue shirt,color,1
p65,F,35,English,1,3,crayons,item,a red shirt,color,1
p65,F,35,English,2,0,fish,nothing,brown hair,color,1
p65,F,35,English,3,1,donuts,item,two pink donuts,noun,1
p65,F,35,English,4,3,flowers,item,blonde hair,color,1
p65,F,35,English,5,0,bows,item,two pink bows,noun,1
p65,F,35,English,6,0,daisies,nothing,an orange shirt,color,1
p65,F,35,English,7,1,pencils,nothing,blonde hair,color,1
p65,F,35,English,8,3,dogs,item,a green shirt,color,1
p65,F,35,English,9,3,apples,nothing,a blue shirt,color,1
p65,F,35,English,10,3,balloons,item,two green balloons,noun,1
p65,F,35,English,11,3,cookies,nothing,nothing on his tray,nothing,0
p65,F,35,English,12,2,cats,item,two cats,noun,0
p65,F,35,English,13,0,cakes,item,two birthday cakes,noun,0
p65,F,35,English,14,1,umbrellas,item,two umbrellas,noun,0
p65,F,35,English,15,0,carrots,item,two carrots in a basket,noun,0
p65,F,35,English,16,0,bananas,nothing,a red shirt,color,1
p65,F,35,English,17,2,phones,item,two blue cellphones,noun,1
p65,F,35,English,18,2,plants,nothing,a blue shirt,color,1
p65,F,35,English,19,0,cars,item,two toy cars,noun,0
p65,F,35,English,20,1,keys,nothing,a red shirt,color,1
p65,F,35,English,21,2,ice cream cones,nothing,an orange shirt,color,1
p65,F,35,English,22,1,shovels,item,two shovels,noun,0
p65,F,35,English,23,2,mittens,nothing,brown hair,color,1
p65,F,35,English,24,0,rainboots,nothing,a green dress,color,1
p65,F,35,English,25,2,guitars,nothing,a bright green shirt,color,1
p65,F,35,English,26,1,kites,nothing,blonde hair,color,1
p65,F,35,English,27,1,purses,nothing,blonde hair,color,1
p65,F,35,English,28,3,buckets,nothing,a bright pink dress,color,1
p65,F,35,English,29,1,lollipops,item,two lollipops,noun,0
p65,F,35,English,30,2,scissors,item,two pairs of scissors,noun,0
p65,F,35,English,31,2,presents,item,two presents,noun,0
p65,F,35,English,32,3,forks,nothing,black hair,color,1
p66,F,25,English,1,2,balloons,nothing,a green shirt,color,1
p66,F,25,English,2,3,forks,nothing,no forks,no,0
p66,F,25,English,3,3,daisies,nothing,an orange shirt,color,1
p66,F,25,English,4,2,scissors,nothing,a green shirt,color,1
p66,F,25,English,5,1,lollipops,nothing,a blue shirt,color,1
p66,F,25,English,6,0,purses,nothing,blonde hair,color,1
p66,F,25,English,7,3,presents,nothing,zero gifts,zero,0
p66,F,25,English,8,3,donuts,item,a purple shirt,color,1
p66,F,25,English,9,2,apples,item,a blue shirt,color,1
p66,F,25,English,10,0,ice cream cones,item,two ice cream cones,noun,0
p66,F,25,English,11,3,guitars,item,a green shirt,color,1
p66,F,25,English,12,1,bows,nothing,a yelow dress,color,1
p66,F,25,English,13,2,fish,item,a light blue shirt,color,1
p66,F,25,English,14,0,kites,nothing,blonde hair,color,1
p66,F,25,English,15,0,phones,item,a pink shirt,color,1
p66,F,25,English,16,1,cats,nothing,a blue dress,color,1
p66,F,25,English,17,0,bananas,nothing,a red shirt,color,1
p66,F,25,English,18,1,dogs,nothing,a green shirt,color,1
p66,F,25,English,19,2,plants,nothing,red hair,color,1
p66,F,25,English,20,2,cakes,item,a blue shirt,color,1
p66,F,25,English,21,1,mittens,item,a light blue shirt,color,1
p66,F,25,English,22,0,shovels,nothing,a yellow shirt,color,1
p66,F,25,English,23,3,cars,item,a green shirt,color,1
p66,F,25,English,24,0,umbrellas,item,two umbrellas,noun,0
p66,F,25,English,25,2,carrots,item,a pink headband,color,1
p66,F,25,English,26,1,buckets,item,a dark pink dress,color,1
p66,F,25,English,27,1,crayons,item,a red shirt,color,1
p66,F,25,English,28,3,rainboots,item,dark brown hair,color,1
p66,F,25,English,29,2,keys,nothing,an orange shir,color,1
p66,F,25,English,30,3,pencils,nothing,zero pencils,zero,0
p66,F,25,English,31,0,cookies,item,two cookies,noun,0
p66,F,25,English,32,1,flowers,item,an orange shirt,color,1
p67,F,35,English,1,1,mittens,nothing,A purple dress,color,1
p67,F,35,English,2,1,rainboots,nothing,No shoes on. ,no,0
p67,F,35,English,3,2,ice cream cones,item,An orange shirt.,color,1
p67,F,35,English,4,3,cats,item,Blonde hair. ,color,1
p67,F,35,English,5,3,pencils,item,A burgandy shirt,color,1
p67,F,35,English,6,2,lollipops,item,Brown hair,color,1
p67,F,35,English,7,0,kites,nothing,Blonde hair,color,1
p67,F,35,English,8,2,bananas,nothing,Blonde hair,color,1
p67,F,35,English,9,3,flowers,nothing,No apples,no,0
p67,F,35,English,10,0,phones,nothing,A pink shirt,color,1
p67,F,35,English,11,0,guitars,item,Two guitars,noun,0
p67,F,35,English,12,1,purses,item,Two bags,noun,0
p67,F,35,English,13,2,keys,nothing,A red shirt,color,1
p67,F,35,English,14,3,fish,nothing,No fish or a fishing pole,no,0
p67,F,35,English,15,1,apples,nothing,A blue shirt and blonde hair ,color,1
p67,F,35,English,16,3,buckets,item,A pink dress,color,1
p67,F,35,English,17,0,cars,nothing,A green shirt,color,1
p67,F,35,English,18,1,daisies,item,Two flowers and an orange shirt,noun,1
p67,F,35,English,19,1,donuts,nothing,A purple shirt,color,1
p67,F,35,English,20,0,cookies,item,Two cookies,noun,0
p67,F,35,English,21,1,umbrellas,item,Two umbrellas,noun,0
p67,F,35,English,22,3,scissors,nothing,No scissors,no,0
p67,F,35,English,23,0,presents,item,Two gifts,noun,0
p67,F,35,English,24,1,carrots,item,Two carrots,noun,0
p67,F,35,English,25,3,crayons,item,Black hair,color,1
p67,F,35,English,26,2,balloons,item,A green shirt and balloons,noun,1
p67,F,35,English,27,2,shovels,item,Two shovels,noun,0
p67,F,35,English,28,2,cakes,nothing,A purple shirt,color,1
p67,F,35,English,29,0,plants,nothing,A dark blue shirt,color,1
p67,F,35,English,30,2,forks,nothing,Black hair,color,1
p67,F,35,English,31,0,dogs,item,Two dogs,noun,0
p67,F,35,English,32,3,bows,nothing,Dark skin,body,0
p68,M,45,English,1,3,crayons,item,a red shirt,color,1
p68,M,45,English,2,3,buckets,nothing,no buckets,no,0
p68,M,45,English,3,0,daisies,item,flowers in his hand,noun,0
p68,M,45,English,4,0,fish,nothing,a blue shirt,color,1
p68,M,45,English,5,3,presents,item,a yellow shirt,color,1
p68,M,45,English,6,2,dogs,nothing,a green shirt,color,1
p68,M,45,English,7,2,guitars,nothing,a green shirt,color,1
p68,M,45,English,8,3,carrots,item,a maroon shirt,color,1
p68,M,45,English,9,2,bananas,nothing,a red shirt,color,1
p68,M,45,English,10,0,shovels,item,two shovels,noun,0
p68,M,45,English,11,2,mittens,item,a purple dress,color,1
p68,M,45,English,12,0,ice cream cones,item,two snow cones,noun,0
p68,M,45,English,13,1,bows,item,a yellow dress,color,1
p68,M,45,English,14,0,lollipops,nothing,a blue shirt,color,1
p68,M,45,English,15,1,apples,item,a blue shirt,color,1
p68,M,45,English,16,0,forks,nothing,black hair,color,1
p68,M,45,English,17,3,umbrellas,item,a red shirt,color,1
p68,M,45,English,18,1,cookies,nothing,a yellow shirt,color,1
p68,M,45,English,19,3,phones,nothing,no phones,no,0
p68,M,45,English,20,2,balloons,item,a green shirt,color,1
p68,M,45,English,21,1,rainboots,item,an aqua dress,color,1
p68,M,45,English,22,1,cats,nothing,a blue dress,color,1
p68,M,45,English,23,2,pencils,nothing,a maroon shirt,color,1
p68,M,45,English,24,0,donuts,nothing,a purple dress,color,1
p68,M,45,English,25,1,purses,item,a purple blouse,color,1
p68,M,45,English,26,0,cakes,item,two birthday cakes,noun,0
p68,M,45,English,27,3,kites,nothing,no kites,no,0
p68,M,45,English,28,2,cars,item,a green shirt,color,1
p68,M,45,English,29,3,plants,nothing,no plants,no,0
p68,M,45,English,30,2,scissors,item,a green shirt,color,1
p68,M,45,English,31,1,keys,nothing,an orange shirt,color,1
p68,M,45,English,32,1,flowers,nothing,a red shirt,color,1
p69,M,35,english,1,3,fish,nothing,no fishes,no,0
p69,M,35,english,2,2,cookies,nothing,no cookies,no,0
p69,M,35,english,3,0,dogs,item,two dogs,noun,0
p69,M,35,english,4,2,cars,item,two cars,noun,0
p69,M,35,english,5,1,pencils,nothing,no pencils,no,0
p69,M,35,english,6,3,mittens,nothing,no mittens ,no,0
p69,M,35,english,7,3,flowers,item,a red shirt,color,1
p69,M,35,english,8,1,crayons,item,two crayons ,noun,0
p69,M,35,english,9,3,carrots,item,red shirt,color,1
p69,M,35,english,10,3,umbrellas,nothing,has a red shirt,color,1
p69,M,35,english,11,0,presents,nothing,has a yellow shirt,color,1
p69,M,35,english,12,2,daisies,nothing,no flowers,no,0
p69,M,35,english,13,2,rainboots,nothing,has no snow boots,no,0
p69,M,35,english,14,1,phones,item,two cell phones,noun,0
p69,M,35,english,15,0,cakes,item,two birthday cakes,noun,0
p69,M,35,english,16,1,guitars,nothing,a green shirt,color,1
p69,M,35,english,17,0,cats,nothing,blond hair,color,1
p69,M,35,english,18,2,lollipops,item,two candies,noun,0
p69,M,35,english,19,1,ice cream cones,nothing,an orange shirt,color,1
p69,M,35,english,20,1,keys,item,two keys,noun,0
p69,M,35,english,21,0,scissors,nothing,brown hair,color,1
p69,M,35,english,22,3,plants,item,orange hair,color,1
p69,M,35,english,23,0,kites,item,two kites,noun,0
p69,M,35,english,24,1,bows,nothing,is black,color,1
p69,M,35,english,25,2,shovels,item,two shovels,noun,0
p69,M,35,english,26,2,balloons,nothing,no ballons,no,0
p69,M,35,english,27,0,bananas,nothing,blond hair,color,1
p69,M,35,english,28,0,forks,item,two forks,noun,0
p69,M,35,english,29,3,buckets,item,two buckets,noun,0
p69,M,35,english,30,1,apples,item,two apples,noun,0
p69,M,35,english,31,2,donuts,item,two donuts,noun,0
p69,M,35,english,32,3,purses,nothing,blond hair,color,1
p7,M,35,English,1,3,cats,item,Blonde hair,color,1
p7,M,35,English,2,3,carrots,item,a pink headband,color,1
p7,M,35,English,3,0,forks,nothing,black hair,color,1
p7,M,35,English,4,2,lollipops,nothing,a light blue shirt,color,1
p7,M,35,English,5,1,ice cream cones,nothing,an orange shirt,color,1
p7,M,35,English,6,1,shovels,item,a yellow shirt,color,1
p7,M,35,English,7,0,daisies,item,two white flowers,noun,0
p7,M,35,English,8,3,fish,item,a light blue shirt on,color,1
p7,M,35,English,9,3,umbrellas,nothing,no umbrellas,no,0
p7,M,35,English,10,3,guitars,nothing,no guitars,no,0
p7,M,35,English,11,1,cakes,item,two cakes and a purple shirt,noun,1
