"","subid","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"3621",151,"35","English",5,2,"kites",TRUE,1,1061,"positive","item"
"3622",151,"35","English",6,1,"plants",TRUE,1,1152,"positive","item"
"3623",151,"35","English",7,3,"shovels",FALSE,1,1189,"negative","item"
"3624",151,"35","English",8,1,"guitars",TRUE,1,750,"negative","nothing"
"3625",151,"35","English",9,2,"cars",FALSE,1,1455,"negative","item"
"3626",151,"35","English",10,1,"umbrellas",TRUE,1,858,"positive","item"
"3627",151,"35","English",11,1,"dogs",FALSE,1,1527,"negative","item"
"3628",151,"35","English",12,2,"purses",FALSE,1,734,"negative","item"
"3629",151,"35","English",13,3,"cookies",TRUE,1,841,"negative","nothing"
"3630",151,"35","English",14,2,"pencils",TRUE,1,786,"negative","nothing"
"3631",151,"35","English",15,2,"lollipops",TRUE,1,729,"negative","nothing"
"3632",151,"35","English",16,0,"forks",FALSE,1,946,"positive","nothing"
"3633",151,"35","English",17,3,"cats",FALSE,1,1385,"positive","nothing"
"3634",151,"35","English",18,3,"ice cream cones",FALSE,1,2266,"negative","item"
"3635",151,"35","English",19,1,"keys",FALSE,0,1497,"negative","nothing"
"3636",151,"35","English",20,0,"cakes",TRUE,1,1635,"positive","item"
"3637",151,"35","English",21,3,"fish",TRUE,1,947,"positive","item"
"3638",151,"35","English",22,0,"bows",TRUE,1,923,"positive","item"
"3639",151,"35","English",23,1,"scissors",FALSE,1,1824,"negative","item"
"3640",151,"35","English",24,0,"presents",TRUE,1,3427,"negative","nothing"
"3641",151,"35","English",25,1,"mittens",FALSE,1,1259,"positive","nothing"
"3642",151,"35","English",26,2,"donuts",FALSE,1,2056,"positive","nothing"
"3643",151,"35","English",27,1,"rainboots",FALSE,1,1163,"positive","nothing"
"3644",151,"35","English",28,2,"daisies",FALSE,1,1859,"positive","nothing"
"3645",151,"35","English",29,0,"flowers",FALSE,1,1023,"negative","item"
"3646",151,"35","English",30,0,"phones",FALSE,1,762,"negative","item"
"3647",151,"35","English",31,2,"bananas",TRUE,1,570,"positive","item"
"3648",151,"35","English",32,0,"balloons",TRUE,1,1214,"negative","nothing"
"3649",24,"35","English",1,1,"buckets",TRUE,1,1663,"negative","nothing"
"3650",24,"35","English",2,2,"kites",FALSE,1,1626,"positive","nothing"
"3651",24,"35","English",3,0,"cookies",FALSE,1,1436,"positive","nothing"
"3652",24,"35","English",4,2,"dogs",TRUE,1,1176,"positive","item"
"3653",24,"35","English",5,0,"pencils",TRUE,1,933,"positive","item"
"3654",24,"35","English",6,1,"keys",TRUE,1,735,"positive","item"
"3655",24,"35","English",7,3,"rainboots",FALSE,1,1141,"positive","nothing"
"3656",24,"35","English",8,1,"ice cream cones",TRUE,1,1094,"negative","nothing"
"3657",24,"35","English",9,2,"scissors",TRUE,1,1092,"negative","nothing"
"3658",24,"35","English",10,0,"apples",FALSE,1,768,"negative","item"
"3659",24,"35","English",11,0,"forks",TRUE,1,1422,"negative","nothing"
"3660",24,"35","English",12,0,"cats",FALSE,1,736,"negative","item"
"3661",24,"35","English",13,2,"bows",TRUE,1,1064,"negative","nothing"
"3662",24,"35","English",14,1,"mittens",TRUE,1,908,"positive","item"
"3663",24,"35","English",15,1,"plants",FALSE,1,5659,"negative","item"
"3664",24,"35","English",16,2,"lollipops",TRUE,1,21396,"positive","item"
"3665",24,"35","English",17,0,"guitars",FALSE,1,1999,"positive","nothing"
"3666",24,"35","English",18,3,"purses",TRUE,1,1601,"negative","nothing"
"3667",24,"35","English",19,3,"fish",TRUE,1,1219,"negative","nothing"
"3668",24,"35","English",20,2,"cars",FALSE,1,1077,"negative","item"
"3669",24,"35","English",21,3,"daisies",FALSE,1,1595,"positive","nothing"
"3670",24,"35","English",22,2,"umbrellas",FALSE,1,969,"negative","item"
"3671",24,"35","English",23,3,"phones",FALSE,1,1407,"negative","item"
"3672",24,"35","English",24,0,"presents",TRUE,1,2251,"negative","nothing"
"3673",24,"35","English",25,3,"bananas",TRUE,1,655,"positive","item"
"3674",24,"35","English",26,3,"donuts",FALSE,1,873,"negative","item"
"3675",24,"35","English",27,3,"carrots",TRUE,1,1610,"positive","item"
"3676",24,"35","English",28,1,"cakes",FALSE,1,1567,"positive","nothing"
"3677",24,"35","English",29,1,"flowers",FALSE,1,2001,"positive","nothing"
"3678",24,"35","English",30,2,"balloons",FALSE,1,1343,"positive","nothing"
"3679",24,"35","English",31,1,"shovels",FALSE,1,1003,"negative","item"
"3680",24,"35","English",32,0,"crayons",TRUE,1,1023,"positive","item"
"3681",100,"25","English",1,0,"guitars",TRUE,1,989,"positive","item"
"3682",100,"25","English",2,0,"pencils",TRUE,1,863,"positive","item"
"3683",100,"25","English",3,3,"forks",TRUE,1,844,"positive","item"
"3684",100,"25","English",4,1,"crayons",TRUE,1,1111,"negative","nothing"
"3685",100,"25","English",5,2,"cars",FALSE,1,845,"positive","nothing"
"3686",100,"25","English",6,3,"lollipops",TRUE,0,894,"positive","nothing"
"3687",100,"25","English",7,1,"phones",FALSE,1,1714,"negative","item"
"3688",100,"25","English",8,1,"cats",FALSE,1,1090,"negative","item"
"3689",100,"25","English",9,2,"bananas",TRUE,1,741,"positive","item"
"3690",100,"25","English",10,2,"mittens",FALSE,1,888,"positive","nothing"
"3691",100,"25","English",11,2,"carrots",FALSE,1,712,"negative","item"
"3692",100,"25","English",12,1,"purses",FALSE,1,760,"positive","nothing"
"3693",100,"25","English",13,1,"kites",FALSE,1,1009,"positive","nothing"
"3694",100,"25","English",14,1,"donuts",TRUE,1,586,"positive","item"
"3695",100,"25","English",15,3,"keys",TRUE,1,926,"negative","nothing"
"3696",100,"25","English",16,2,"shovels",TRUE,1,843,"negative","nothing"
"3697",100,"25","English",17,3,"ice cream cones",FALSE,1,720,"negative","item"
"3698",100,"25","English",18,2,"fish",FALSE,1,801,"negative","item"
"3699",100,"25","English",19,1,"apples",TRUE,1,509,"positive","item"
"3700",100,"25","English",20,0,"presents",TRUE,1,1354,"negative","nothing"
"3701",100,"25","English",21,3,"daisies",TRUE,1,1306,"positive","item"
"3702",100,"25","English",22,3,"flowers",FALSE,1,739,"negative","item"
"3703",100,"25","English",23,3,"bows",FALSE,0,875,"negative","nothing"
"3704",100,"25","English",24,0,"plants",FALSE,1,1186,"negative","item"
"3705",100,"25","English",25,0,"buckets",FALSE,1,1240,"positive","nothing"
"3706",100,"25","English",26,1,"cakes",TRUE,1,642,"negative","nothing"
"3707",100,"25","English",27,3,"cookies",FALSE,1,1134,"positive","nothing"
"3708",100,"25","English",28,0,"scissors",FALSE,1,603,"negative","item"
"3709",100,"25","English",29,2,"dogs",TRUE,1,703,"positive","item"
"3710",100,"25","English",30,0,"balloons",FALSE,1,724,"positive","nothing"
"3711",100,"25","English",31,0,"umbrellas",TRUE,1,521,"negative","nothing"
"3712",100,"25","English",32,2,"rainboots",TRUE,1,659,"negative","nothing"
"3713",245,"45","english",1,1,"apples",TRUE,1,1452,"positive","item"
"3714",245,"45","english",2,2,"presents",FALSE,1,1081,"negative","item"
"3715",245,"45","english",3,0,"cats",FALSE,1,1263,"positive","nothing"
"3716",245,"45","english",4,2,"bows",TRUE,0,1238,"negative","item"
"3717",245,"45","english",5,1,"keys",TRUE,1,995,"positive","item"
"3718",245,"45","english",6,3,"crayons",FALSE,1,948,"negative","item"
"3719",245,"45","english",7,1,"dogs",FALSE,1,1034,"positive","nothing"
"3720",245,"45","english",8,2,"donuts",TRUE,1,1014,"negative","nothing"
"3721",245,"45","english",9,0,"purses",FALSE,1,837,"negative","item"
"3722",245,"45","english",10,2,"mittens",TRUE,1,925,"positive","item"
"3723",245,"45","english",11,1,"rainboots",TRUE,1,844,"negative","nothing"
"3724",245,"45","english",12,2,"daisies",TRUE,1,821,"negative","nothing"
"3725",245,"45","english",13,1,"cookies",FALSE,1,947,"negative","item"
"3726",245,"45","english",14,3,"flowers",TRUE,1,892,"negative","nothing"
"3727",245,"45","english",15,0,"scissors",FALSE,1,660,"negative","item"
"3728",245,"45","english",16,3,"cakes",TRUE,0,803,"positive","nothing"
"3729",245,"45","english",17,1,"guitars",TRUE,1,890,"negative","nothing"
"3730",245,"45","english",18,1,"umbrellas",FALSE,1,829,"negative","item"
"3731",245,"45","english",19,2,"balloons",FALSE,1,1036,"positive","nothing"
"3732",245,"45","english",20,0,"plants",FALSE,1,963,"positive","nothing"
"3733",245,"45","english",21,3,"fish",FALSE,1,828,"negative","item"
"3734",245,"45","english",22,0,"forks",TRUE,1,1075,"negative","nothing"
"3735",245,"45","english",23,0,"kites",TRUE,1,1107,"positive","item"
"3736",245,"45","english",24,3,"shovels",TRUE,1,788,"positive","item"
"3737",245,"45","english",25,3,"bananas",FALSE,1,1030,"positive","nothing"
"3738",245,"45","english",26,1,"phones",FALSE,1,997,"positive","nothing"
"3739",245,"45","english",27,0,"carrots",TRUE,1,860,"positive","item"
"3740",245,"45","english",28,2,"buckets",TRUE,1,590,"positive","item"
"3741",245,"45","english",29,3,"pencils",TRUE,1,788,"negative","nothing"
"3742",245,"45","english",30,3,"ice cream cones",TRUE,1,778,"positive","item"
"3743",245,"45","english",31,2,"cars",FALSE,1,758,"positive","nothing"
"3744",245,"45","english",32,0,"lollipops",TRUE,1,1064,"negative","nothing"
"3745",251,"35","English",1,3,"mittens",FALSE,1,1204,"positive","nothing"
"3746",251,"35","English",2,0,"buckets",FALSE,1,2013,"negative","item"
"3747",251,"35","English",3,2,"guitars",TRUE,1,1301,"positive","item"
"3748",251,"35","English",4,1,"donuts",TRUE,1,1189,"positive","item"
"3749",251,"35","English",5,3,"lollipops",FALSE,1,1158,"negative","item"
"3750",251,"35","English",6,0,"shovels",FALSE,1,1080,"negative","item"
"3751",251,"35","English",7,0,"keys",FALSE,1,1830,"positive","nothing"
"3752",251,"35","English",8,1,"kites",FALSE,1,1909,"positive","nothing"
"3753",251,"35","English",9,1,"ice cream cones",TRUE,1,1029,"negative","nothing"
"3754",251,"35","English",10,0,"scissors",TRUE,1,3173,"positive","item"
"3755",251,"35","English",11,2,"forks",TRUE,1,1509,"negative","nothing"
"3756",251,"35","English",12,2,"presents",FALSE,1,1623,"negative","item"
"3757",251,"35","English",13,3,"rainboots",TRUE,1,1229,"negative","nothing"
"3758",251,"35","English",14,3,"phones",TRUE,1,910,"positive","item"
"3759",251,"35","English",15,1,"crayons",FALSE,1,1869,"positive","nothing"
"3760",251,"35","English",16,2,"daisies",FALSE,1,1736,"positive","nothing"
"3761",251,"35","English",17,1,"bows",TRUE,0,1391,"negative","item"
"3762",251,"35","English",18,0,"balloons",TRUE,1,1920,"positive","item"
"3763",251,"35","English",19,1,"apples",FALSE,1,1213,"negative","item"
"3764",251,"35","English",20,2,"cats",TRUE,1,1997,"negative","nothing"
"3765",251,"35","English",21,0,"purses",TRUE,1,1590,"negative","nothing"
"3766",251,"35","English",22,1,"cars",TRUE,1,1201,"positive","item"
"3767",251,"35","English",23,0,"carrots",FALSE,0,2373,"negative","nothing"
"3768",251,"35","English",24,3,"cookies",FALSE,1,1118,"negative","item"
"3769",251,"35","English",25,0,"fish",FALSE,1,1695,"positive","nothing"
"3770",251,"35","English",26,3,"plants",TRUE,1,942,"positive","item"
"3771",251,"35","English",27,3,"pencils",FALSE,1,1447,"positive","nothing"
"3772",251,"35","English",28,2,"dogs",FALSE,1,1461,"positive","nothing"
"3773",251,"35","English",29,3,"bananas",TRUE,1,1701,"negative","nothing"
"3774",251,"35","English",30,2,"flowers",FALSE,1,1015,"negative","item"
"3775",251,"35","English",31,2,"umbrellas",TRUE,1,981,"positive","item"
"3776",251,"35","English",32,1,"cakes",TRUE,1,846,"negative","nothing"
"3777",247,"35","English",1,2,"bananas",FALSE,1,1475,"positive","nothing"
"3778",247,"35","English",2,2,"fish",TRUE,1,1057,"negative","nothing"
"3779",247,"35","English",3,2,"donuts",FALSE,1,1632,"negative","item"
"3780",247,"35","English",4,2,"purses",TRUE,1,917,"positive","item"
"3781",247,"35","English",5,3,"presents",FALSE,1,915,"positive","nothing"
"3782",247,"35","English",6,3,"mittens",FALSE,1,1081,"positive","nothing"
"3783",247,"35","English",7,1,"cars",TRUE,1,1115,"negative","nothing"
"3784",247,"35","English",8,2,"ice cream cones",TRUE,1,965,"positive","item"
"3785",247,"35","English",9,2,"umbrellas",FALSE,1,1033,"positive","nothing"
"3786",247,"35","English",10,2,"guitars",FALSE,1,1191,"negative","item"
"3787",247,"35","English",11,1,"daisies",FALSE,1,1368,"positive","nothing"
"3788",247,"35","English",12,0,"cats",TRUE,1,953,"positive","item"
"3789",247,"35","English",13,0,"shovels",FALSE,1,1039,"negative","item"
"3790",247,"35","English",14,3,"pencils",FALSE,0,938,"negative","nothing"
"3791",247,"35","English",15,2,"plants",TRUE,1,905,"negative","nothing"
"3792",247,"35","English",16,3,"cakes",TRUE,1,1051,"negative","nothing"
"3793",247,"35","English",17,0,"kites",TRUE,1,1758,"negative","nothing"
"3794",247,"35","English",18,3,"carrots",FALSE,0,1675,"positive","item"
"3795",247,"35","English",19,1,"apples",TRUE,1,869,"positive","item"
"3796",247,"35","English",20,1,"buckets",TRUE,1,696,"positive","item"
"3797",247,"35","English",21,3,"lollipops",TRUE,1,716,"positive","item"
"3798",247,"35","English",22,0,"phones",TRUE,1,955,"negative","nothing"
"3799",247,"35","English",23,0,"crayons",FALSE,1,1117,"positive","nothing"
"3800",247,"35","English",24,0,"flowers",FALSE,1,909,"positive","nothing"
"3801",247,"35","English",25,0,"cookies",TRUE,0,1093,"negative","item"
"3802",247,"35","English",26,0,"forks",TRUE,1,1036,"positive","item"
"3803",247,"35","English",27,1,"rainboots",FALSE,1,976,"negative","item"
"3804",247,"35","English",28,3,"dogs",FALSE,1,846,"negative","item"
"3805",247,"35","English",29,1,"keys",FALSE,1,1062,"positive","nothing"
"3806",247,"35","English",30,1,"scissors",FALSE,1,1513,"negative","item"
"3807",247,"35","English",31,3,"bows",FALSE,1,962,"negative","item"
"3808",247,"35","English",32,1,"balloons",TRUE,1,1689,"negative","nothing"
"3809",35,"35","English",1,1,"mittens",FALSE,1,1980,"positive","nothing"
"3810",35,"35","English",2,3,"kites",TRUE,1,2383,"positive","item"
"3811",35,"35","English",3,2,"dogs",FALSE,1,971,"positive","nothing"
"3812",35,"35","English",4,2,"daisies",TRUE,1,817,"positive","item"
"3813",35,"35","English",5,2,"cats",TRUE,1,522,"positive","item"
"3814",35,"35","English",6,3,"ice cream cones",FALSE,1,828,"positive","nothing"
"3815",35,"35","English",7,1,"crayons",FALSE,1,1219,"negative","item"
"3816",35,"35","English",8,1,"cars",TRUE,1,1502,"negative","nothing"
"3817",35,"35","English",9,0,"bows",FALSE,1,1377,"positive","nothing"
"3818",35,"35","English",10,1,"bananas",TRUE,1,431,"positive","item"
"3819",35,"35","English",11,2,"presents",TRUE,1,816,"negative","nothing"
"3820",35,"35","English",12,1,"plants",FALSE,1,522,"positive","nothing"
"3821",35,"35","English",13,0,"fish",FALSE,1,1125,"positive","nothing"
"3822",35,"35","English",14,3,"phones",TRUE,0,517,"negative","item"
"3823",35,"35","English",15,1,"lollipops",TRUE,1,998,"positive","item"
"3824",35,"35","English",16,2,"flowers",FALSE,1,1323,"negative","item"
"3825",35,"35","English",17,0,"apples",FALSE,1,670,"negative","item"
"3826",35,"35","English",18,0,"rainboots",FALSE,1,1516,"negative","item"
"3827",35,"35","English",19,2,"umbrellas",FALSE,1,1726,"positive","nothing"
"3828",35,"35","English",20,0,"cakes",FALSE,0,1701,"negative","nothing"
"3829",35,"35","English",21,1,"pencils",TRUE,1,1237,"negative","nothing"
"3830",35,"35","English",22,2,"donuts",FALSE,1,847,"negative","item"
"3831",35,"35","English",23,0,"buckets",TRUE,1,1188,"positive","item"
"3832",35,"35","English",24,3,"carrots",TRUE,1,951,"positive","item"
"3833",35,"35","English",25,3,"forks",FALSE,0,1520,"negative","nothing"
"3834",35,"35","English",26,3,"guitars",FALSE,0,1083,"negative","nothing"
"3835",35,"35","English",27,0,"keys",TRUE,1,1892,"positive","item"
"3836",35,"35","English",28,3,"scissors",FALSE,1,1299,"negative","item"
"3837",35,"35","English",29,2,"balloons",TRUE,1,818,"negative","nothing"
"3838",35,"35","English",30,3,"shovels",FALSE,1,784,"positive","nothing"
"3839",35,"35","English",31,0,"cookies",TRUE,1,1223,"negative","nothing"
"3840",35,"35","English",32,1,"purses",FALSE,1,1604,"negative","item"
"3841",17,"45","English",1,0,"pencils",TRUE,1,5527,"negative","nothing"
"3842",17,"45","English",2,1,"dogs",TRUE,1,2229,"positive","item"
"3843",17,"45","English",3,1,"donuts",TRUE,1,1576,"positive","item"
"3844",17,"45","English",4,3,"guitars",TRUE,1,1560,"positive","item"
"3845",17,"45","English",5,3,"cookies",TRUE,1,1363,"negative","nothing"
"3846",17,"45","English",6,1,"lollipops",FALSE,1,1940,"positive","nothing"
"3847",17,"45","English",7,0,"apples",FALSE,1,2753,"positive","nothing"
"3848",17,"45","English",8,0,"shovels",TRUE,1,2500,"negative","nothing"
"3849",17,"45","English",9,2,"forks",FALSE,1,2906,"positive","nothing"
"3850",17,"45","English",10,3,"cats",FALSE,1,2145,"negative","item"
"3851",17,"45","English",11,3,"umbrellas",FALSE,1,2304,"positive","nothing"
"3852",17,"45","English",12,2,"buckets",FALSE,1,2440,"positive","nothing"
"3853",17,"45","English",13,2,"cakes",TRUE,1,1830,"negative","nothing"
"3854",17,"45","English",14,2,"mittens",FALSE,1,1827,"negative","item"
"3855",17,"45","English",15,2,"keys",TRUE,1,1830,"negative","nothing"
"3856",17,"45","English",16,0,"presents",FALSE,0,1471,"positive","item"
"3857",17,"45","English",17,0,"ice cream cones",FALSE,1,2361,"negative","item"
"3858",17,"45","English",18,0,"bows",FALSE,1,2454,"positive","nothing"
"3859",17,"45","English",19,3,"crayons",FALSE,1,3455,"negative","item"
"3860",17,"45","English",20,2,"kites",FALSE,1,1689,"negative","item"
"3861",17,"45","English",21,1,"bananas",TRUE,1,1892,"negative","nothing"
"3862",17,"45","English",22,1,"carrots",TRUE,0,2345,"positive","nothing"
"3863",17,"45","English",23,1,"cars",FALSE,1,2065,"negative","item"
"3864",17,"45","English",24,3,"flowers",TRUE,1,1828,"negative","nothing"
"3865",17,"45","English",25,3,"scissors",TRUE,1,2111,"positive","item"
"3866",17,"45","English",26,2,"fish",TRUE,1,2742,"positive","item"
"3867",17,"45","English",27,1,"purses",FALSE,1,2126,"negative","item"
"3868",17,"45","English",28,0,"balloons",FALSE,1,2564,"negative","item"
"3869",17,"45","English",29,1,"phones",TRUE,1,2751,"negative","nothing"
"3870",17,"45","English",30,0,"daisies",TRUE,1,1751,"positive","item"
"3871",17,"45","English",31,3,"rainboots",FALSE,1,2643,"positive","nothing"
"3872",17,"45","English",32,2,"plants",TRUE,1,2048,"positive","item"
"3873",272,"35","English",1,2,"lollipops",FALSE,1,1481,"negative","item"
"3874",272,"35","English",2,2,"phones",FALSE,1,1763,"negative","item"
"3875",272,"35","English",3,1,"ice cream cones",TRUE,1,1241,"positive","item"
"3876",272,"35","English",4,1,"presents",FALSE,1,1123,"negative","item"
"3877",272,"35","English",5,0,"forks",TRUE,1,2014,"negative","nothing"
"3878",272,"35","English",6,1,"apples",TRUE,1,944,"positive","item"
"3879",272,"35","English",7,3,"bananas",TRUE,1,801,"negative","nothing"
"3880",272,"35","English",8,3,"rainboots",FALSE,1,1426,"positive","nothing"
"3881",272,"35","English",9,3,"cars",TRUE,1,1053,"negative","nothing"
"3882",272,"35","English",10,1,"buckets",TRUE,1,925,"negative","nothing"
"3883",272,"35","English",11,1,"dogs",FALSE,1,1747,"negative","item"
"3884",272,"35","English",12,1,"bows",FALSE,1,1642,"positive","nothing"
"3885",272,"35","English",13,3,"kites",TRUE,1,728,"positive","item"
"3886",272,"35","English",14,3,"mittens",FALSE,1,931,"negative","item"
"3887",272,"35","English",15,3,"shovels",TRUE,0,862,"positive","nothing"
"3888",272,"35","English",16,0,"balloons",FALSE,1,1266,"positive","nothing"
"3889",272,"35","English",17,2,"scissors",FALSE,1,1402,"positive","nothing"
"3890",272,"35","English",18,0,"crayons",TRUE,1,978,"positive","item"
"3891",272,"35","English",19,2,"purses",TRUE,1,516,"positive","item"
"3892",272,"35","English",20,1,"cats",TRUE,1,730,"negative","nothing"
"3893",272,"35","English",21,0,"daisies",TRUE,1,989,"positive","item"
"3894",272,"35","English",22,3,"cookies",TRUE,1,578,"positive","item"
"3895",272,"35","English",23,0,"fish",FALSE,1,735,"negative","item"
"3896",272,"35","English",24,0,"umbrellas",FALSE,1,751,"negative","item"
"3897",272,"35","English",25,0,"plants",TRUE,1,1131,"negative","nothing"
"3898",272,"35","English",26,1,"flowers",FALSE,1,1021,"positive","nothing"
"3899",272,"35","English",27,2,"cakes",TRUE,1,500,"positive","item"
"3900",272,"35","English",28,2,"donuts",TRUE,1,712,"negative","nothing"
"3901",272,"35","English",29,3,"keys",FALSE,1,873,"negative","item"
"3902",272,"35","English",30,2,"pencils",TRUE,1,681,"negative","nothing"
"3903",272,"35","English",31,2,"carrots",FALSE,1,1704,"positive","nothing"
"3904",272,"35","English",32,0,"guitars",FALSE,1,1045,"positive","nothing"
"3905",382,"45","English",1,3,"purses",FALSE,1,1388,"positive","nothing"
"3906",382,"45","English",2,2,"cars",FALSE,1,1246,"negative","item"
"3907",382,"45","English",3,1,"guitars",FALSE,1,951,"negative","item"
"3908",382,"45","English",4,1,"umbrellas",TRUE,1,1029,"negative","nothing"
"3909",382,"45","English",5,0,"flowers",TRUE,1,2381,"negative","nothing"
"3910",382,"45","English",6,3,"phones",TRUE,1,1446,"negative","nothing"
"3911",382,"45","English",7,0,"pencils",FALSE,1,1078,"negative","item"
"3912",382,"45","English",8,2,"balloons",FALSE,1,1237,"negative","item"
"3913",382,"45","English",9,1,"dogs",TRUE,1,1047,"negative","nothing"
"3914",382,"45","English",10,1,"crayons",FALSE,1,1413,"positive","nothing"
"3915",382,"45","English",11,2,"presents",TRUE,1,1509,"negative","nothing"
"3916",382,"45","English",12,0,"keys",FALSE,1,797,"negative","item"
"3917",382,"45","English",13,2,"cookies",TRUE,1,998,"positive","item"
"3918",382,"45","English",14,0,"kites",FALSE,1,1213,"positive","nothing"
"3919",382,"45","English",15,0,"forks",TRUE,1,1671,"negative","nothing"
"3920",382,"45","English",16,2,"scissors",TRUE,0,1110,"positive","nothing"
"3921",382,"45","English",17,0,"bows",TRUE,1,1037,"positive","item"
"3922",382,"45","English",18,3,"daisies",TRUE,1,1382,"positive","item"
"3923",382,"45","English",19,0,"buckets",TRUE,1,797,"positive","item"
"3924",382,"45","English",20,3,"donuts",TRUE,1,1534,"negative","nothing"
"3925",382,"45","English",21,2,"fish",FALSE,1,990,"positive","nothing"
"3926",382,"45","English",22,3,"ice cream cones",TRUE,1,1016,"positive","item"
"3927",382,"45","English",23,2,"cakes",TRUE,1,797,"positive","item"
"3928",382,"45","English",24,1,"cats",FALSE,1,1174,"positive","nothing"
"3929",382,"45","English",25,3,"rainboots",FALSE,1,2461,"negative","item"
"3930",382,"45","English",26,1,"lollipops",FALSE,1,1005,"negative","item"
"3931",382,"45","English",27,1,"shovels",TRUE,1,1039,"positive","item"
"3932",382,"45","English",28,1,"bananas",TRUE,1,870,"positive","item"
"3933",382,"45","English",29,3,"mittens",FALSE,1,709,"negative","item"
"3934",382,"45","English",30,3,"apples",FALSE,1,1160,"positive","nothing"
"3935",382,"45","English",31,0,"plants",FALSE,1,1118,"positive","nothing"
"3936",382,"45","English",32,2,"carrots",TRUE,1,1238,"negative","nothing"
"3937",138,"35","English",1,3,"daisies",TRUE,1,1374,"positive","item"
"3938",138,"35","English",2,1,"cakes",FALSE,1,794,"positive","nothing"
"3939",138,"35","English",3,2,"carrots",TRUE,1,1220,"negative","nothing"
"3940",138,"35","English",4,1,"scissors",TRUE,1,972,"positive","item"
"3941",138,"35","English",5,2,"kites",FALSE,1,892,"negative","item"
"3942",138,"35","English",6,3,"balloons",TRUE,1,1021,"negative","nothing"
"3943",138,"35","English",7,0,"bananas",FALSE,0,1541,"negative","nothing"
"3944",138,"35","English",8,1,"cars",TRUE,1,725,"positive","item"
"3945",138,"35","English",9,0,"crayons",TRUE,0,2196,"positive","nothing"
"3946",138,"35","English",10,3,"presents",TRUE,1,1181,"negative","nothing"
"3947",138,"35","English",11,3,"phones",FALSE,1,1015,"negative","item"
"3948",138,"35","English",12,0,"shovels",FALSE,1,908,"negative","item"
"3949",138,"35","English",13,0,"bows",TRUE,1,910,"positive","item"
"3950",138,"35","English",14,1,"purses",TRUE,1,1004,"negative","nothing"
"3951",138,"35","English",15,2,"mittens",FALSE,1,1316,"positive","nothing"
"3952",138,"35","English",16,2,"guitars",TRUE,1,1037,"negative","nothing"
"3953",138,"35","English",17,3,"rainboots",TRUE,1,1060,"positive","item"
"3954",138,"35","English",18,0,"cats",FALSE,1,1061,"negative","item"
"3955",138,"35","English",19,2,"fish",TRUE,1,884,"positive","item"
"3956",138,"35","English",20,1,"pencils",TRUE,1,1052,"negative","nothing"
"3957",138,"35","English",21,1,"umbrellas",FALSE,1,1252,"positive","nothing"
"3958",138,"35","English",22,3,"dogs",FALSE,1,834,"positive","nothing"
"3959",138,"35","English",23,2,"ice cream cones",TRUE,1,1291,"positive","item"
"3960",138,"35","English",24,3,"lollipops",FALSE,1,1078,"negative","item"
"3961",138,"35","English",25,3,"buckets",FALSE,1,1118,"positive","nothing"
"3962",138,"35","English",26,0,"plants",FALSE,1,1188,"positive","nothing"
"3963",138,"35","English",27,1,"cookies",FALSE,1,819,"negative","item"
"3964",138,"35","English",28,0,"keys",TRUE,1,525,"positive","item"
"3965",138,"35","English",29,1,"flowers",FALSE,1,1319,"negative","item"
"3966",138,"35","English",30,0,"donuts",FALSE,0,1349,"negative","nothing"
"3967",138,"35","English",31,2,"apples",FALSE,1,1211,"positive","nothing"
"3968",138,"35","English",32,2,"forks",FALSE,1,821,"negative","item"
"3969",383,"35","english",1,2,"presents",FALSE,1,1645,"negative","item"
"3970",383,"35","english",2,3,"pencils",FALSE,1,1574,"positive","nothing"
"3971",383,"35","english",3,1,"forks",TRUE,1,1482,"negative","nothing"
"3972",383,"35","english",4,0,"bananas",TRUE,1,1844,"negative","nothing"
"3973",383,"35","english",5,0,"ice cream cones",FALSE,1,2446,"positive","nothing"
"3974",383,"35","english",6,3,"cats",FALSE,1,2055,"negative","item"
"3975",383,"35","english",7,0,"crayons",FALSE,1,893,"negative","item"
"3976",383,"35","english",8,3,"bows",FALSE,1,1830,"negative","item"
"3977",383,"35","english",9,2,"scissors",FALSE,1,2446,"positive","nothing"
"3978",383,"35","english",10,0,"umbrellas",FALSE,0,1811,"negative","nothing"
"3979",383,"35","english",11,3,"buckets",TRUE,1,1374,"negative","nothing"
"3980",383,"35","english",12,1,"plants",FALSE,1,950,"positive","nothing"
"3981",383,"35","english",13,1,"apples",FALSE,1,2305,"negative","item"
"3982",383,"35","english",14,2,"carrots",TRUE,1,1173,"negative","nothing"
"3983",383,"35","english",15,3,"balloons",TRUE,1,2275,"positive","item"
"3984",383,"35","english",16,2,"phones",TRUE,1,1912,"negative","nothing"
"3985",383,"35","english",17,1,"guitars",TRUE,1,1019,"positive","item"
"3986",383,"35","english",18,0,"cookies",FALSE,1,1712,"positive","nothing"
"3987",383,"35","english",19,2,"cakes",TRUE,1,2108,"positive","item"
"3988",383,"35","english",20,0,"kites",TRUE,1,1910,"positive","item"
"3989",383,"35","english",21,2,"dogs",TRUE,1,1031,"positive","item"
"3990",383,"35","english",22,3,"donuts",TRUE,1,1074,"negative","nothing"
"3991",383,"35","english",23,1,"keys",FALSE,1,1554,"positive","nothing"
"3992",383,"35","english",24,2,"flowers",FALSE,1,1673,"positive","nothing"
