"","X","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"2156",3053,71,"F",35,"English",13,3,"ice cream cones",FALSE,1,1168,"positive","nothing"
"2157",3054,71,"F",35,"English",14,1,"keys",FALSE,1,1380,"positive","nothing"
"2158",3055,71,"F",35,"English",15,0,"forks",FALSE,1,1481,"positive","nothing"
"2159",3056,71,"F",35,"English",16,1,"lollipops",TRUE,1,1154,"positive","item"
"2160",3057,71,"F",35,"English",17,3,"bows",FALSE,1,1740,"negative","item"
"2161",3058,71,"F",35,"English",18,3,"purses",TRUE,1,1516,"negative","nothing"
"2162",3059,71,"F",35,"English",19,1,"balloons",FALSE,1,1819,"positive","nothing"
"2163",306,120,"F",35,"English",18,3,"apples",FALSE,1,900,"positive","nothing"
"2164",3060,71,"F",35,"English",20,1,"buckets",FALSE,1,1538,"negative","item"
"2165",3061,71,"F",35,"English",21,3,"daisies",FALSE,1,1649,"positive","nothing"
"2166",3062,71,"F",35,"English",22,2,"presents",FALSE,1,1358,"negative","item"
"2167",3063,71,"F",35,"English",23,0,"umbrellas",TRUE,1,1616,"positive","item"
"2168",3064,71,"F",35,"English",24,2,"cookies",FALSE,1,2032,"positive","nothing"
"2169",3065,71,"F",35,"English",25,2,"carrots",FALSE,1,1875,"negative","item"
"2170",3066,71,"F",35,"English",26,2,"phones",FALSE,0,1887,"negative","nothing"
"2171",3067,71,"F",35,"English",27,3,"cakes",FALSE,0,873,"negative","nothing"
"2172",3068,71,"F",35,"English",28,0,"flowers",FALSE,1,2460,"negative","item"
"2173",3069,71,"F",35,"English",29,0,"scissors",FALSE,1,2504,"negative","item"
"2174",307,120,"F",35,"English",19,1,"mittens",FALSE,1,937,"positive","nothing"
"2175",3070,71,"F",35,"English",30,2,"crayons",FALSE,1,1628,"positive","nothing"
"2176",3071,71,"F",35,"English",31,1,"cars",TRUE,1,1167,"negative","nothing"
"2177",3072,71,"F",35,"English",32,0,"plants",TRUE,1,1469,"negative","nothing"
"2178",308,120,"F",35,"English",20,3,"presents",TRUE,1,1113,"negative","nothing"
"2179",309,120,"F",35,"English",21,1,"balloons",FALSE,1,1218,"negative","item"
"2180",31,279,"M",35,"English",31,1,"cats",TRUE,1,615,"positive","item"
"2181",310,120,"F",35,"English",22,1,"buckets",TRUE,1,1014,"negative","nothing"
"2182",3105,316,"F",35,"english",1,0,"apples",TRUE,0,1238,"negative","item"
"2183",3106,316,"F",35,"english",2,2,"cookies",TRUE,1,1338,"positive","item"
"2184",3107,316,"F",35,"english",3,0,"umbrellas",TRUE,1,1541,"negative","nothing"
"2185",3108,316,"F",35,"english",4,0,"bananas",FALSE,1,1138,"positive","nothing"
"2186",3109,316,"F",35,"english",5,2,"pencils",TRUE,1,1337,"positive","item"
"2187",311,120,"F",35,"English",23,2,"cats",TRUE,1,1050,"positive","item"
"2188",3110,316,"F",35,"english",6,2,"cars",FALSE,1,1339,"negative","item"
"2189",3111,316,"F",35,"english",7,3,"ice cream cones",TRUE,1,937,"positive","item"
"2190",3112,316,"F",35,"english",8,0,"balloons",FALSE,1,734,"negative","item"
"2191",3113,316,"F",35,"english",9,3,"guitars",TRUE,1,1541,"positive","item"
"2192",3114,316,"F",35,"english",10,2,"fish",FALSE,1,936,"positive","nothing"
"2193",3115,316,"F",35,"english",11,2,"carrots",TRUE,1,1539,"negative","nothing"
"2194",3116,316,"F",35,"english",12,3,"lollipops",FALSE,1,935,"positive","nothing"
"2195",3117,316,"F",35,"english",13,1,"flowers",FALSE,1,734,"negative","item"
"2196",3118,316,"F",35,"english",14,3,"cats",TRUE,1,1139,"negative","nothing"
"2197",3119,316,"F",35,"english",15,2,"donuts",FALSE,1,735,"positive","nothing"
"2198",312,120,"F",35,"English",24,1,"daisies",FALSE,1,1145,"negative","item"
"2199",3120,316,"F",35,"english",16,0,"forks",TRUE,1,736,"positive","item"
"2200",3121,316,"F",35,"english",17,1,"presents",TRUE,1,734,"positive","item"
"2201",3122,316,"F",35,"english",18,1,"scissors",FALSE,1,532,"positive","nothing"
"2202",3123,316,"F",35,"english",19,1,"plants",FALSE,1,534,"positive","nothing"
"2203",3124,316,"F",35,"english",20,2,"mittens",TRUE,1,937,"negative","nothing"
"2204",3125,316,"F",35,"english",21,3,"rainboots",FALSE,1,936,"negative","item"
"2205",3126,316,"F",35,"english",22,3,"daisies",TRUE,1,1136,"negative","nothing"
"2206",3127,316,"F",35,"english",23,1,"bows",TRUE,1,936,"positive","item"
"2207",3128,316,"F",35,"english",24,3,"cakes",FALSE,1,935,"negative","item"
"2208",3129,316,"F",35,"english",25,3,"kites",FALSE,1,737,"positive","nothing"
"2209",313,120,"F",35,"English",25,0,"crayons",FALSE,1,1297,"positive","nothing"
"2210",3130,316,"F",35,"english",26,1,"phones",FALSE,1,736,"negative","item"
"2211",3131,316,"F",35,"english",27,0,"keys",TRUE,1,1139,"negative","nothing"
"2212",3132,316,"F",35,"english",28,1,"purses",TRUE,1,934,"negative","nothing"
"2213",3133,316,"F",35,"english",29,2,"crayons",FALSE,1,936,"negative","item"
"2214",3134,316,"F",35,"english",30,0,"shovels",TRUE,1,736,"positive","item"
"2215",3135,316,"F",35,"english",31,0,"dogs",FALSE,1,935,"positive","nothing"
"2216",3136,316,"F",35,"english",32,1,"buckets",TRUE,1,1132,"negative","nothing"
"2217",3137,441,"M",35,"English",1,3,"scissors",FALSE,1,1512,"negative","item"
"2218",3138,441,"M",35,"English",2,1,"umbrellas",TRUE,1,885,"positive","item"
"2219",3139,441,"M",35,"English",3,2,"guitars",FALSE,1,869,"positive","nothing"
"2220",314,120,"F",35,"English",26,1,"scissors",FALSE,1,875,"positive","nothing"
"2221",3140,441,"M",35,"English",4,2,"cakes",FALSE,0,1035,"negative","nothing"
"2222",3141,441,"M",35,"English",5,3,"ice cream cones",FALSE,0,811,"negative","nothing"
"2223",3142,441,"M",35,"English",6,3,"bows",FALSE,0,2031,"positive","item"
"2224",3143,441,"M",35,"English",7,1,"phones",TRUE,1,1598,"positive","item"
"2225",3144,441,"M",35,"English",8,1,"presents",FALSE,1,796,"positive","nothing"
"2226",3145,441,"M",35,"English",9,0,"kites",TRUE,1,1455,"negative","nothing"
"2227",3146,441,"M",35,"English",10,2,"lollipops",FALSE,1,1060,"positive","nothing"
"2228",3147,441,"M",35,"English",11,2,"fish",TRUE,1,1303,"negative","nothing"
"2229",3148,441,"M",35,"English",12,3,"cookies",FALSE,1,2013,"negative","item"
"2230",3149,441,"M",35,"English",13,3,"carrots",TRUE,1,996,"negative","nothing"
"2231",315,120,"F",35,"English",27,0,"guitars",FALSE,1,922,"positive","nothing"
"2232",3150,441,"M",35,"English",14,0,"shovels",FALSE,1,1624,"negative","item"
"2233",3151,441,"M",35,"English",15,2,"apples",FALSE,1,1689,"negative","item"
"2234",3152,441,"M",35,"English",16,3,"cars",FALSE,1,1125,"positive","nothing"
"2235",3153,441,"M",35,"English",17,1,"buckets",FALSE,1,1770,"positive","nothing"
"2236",3154,441,"M",35,"English",18,0,"keys",TRUE,1,740,"positive","item"
"2237",3155,441,"M",35,"English",19,1,"mittens",FALSE,1,1598,"negative","item"
"2238",3156,441,"M",35,"English",20,2,"donuts",TRUE,1,2520,"positive","item"
"2239",3157,441,"M",35,"English",21,2,"purses",TRUE,1,1235,"positive","item"
"2240",3158,441,"M",35,"English",22,3,"plants",TRUE,1,952,"positive","item"
"2241",3159,441,"M",35,"English",23,0,"bananas",FALSE,1,974,"positive","nothing"
"2242",316,120,"F",35,"English",28,3,"dogs",FALSE,1,1390,"positive","nothing"
"2243",3160,441,"M",35,"English",24,0,"cats",TRUE,1,727,"positive","item"
"2244",3161,441,"M",35,"English",25,2,"forks",FALSE,1,931,"negative","item"
"2245",3162,441,"M",35,"English",26,0,"daisies",TRUE,1,1435,"negative","nothing"
"2246",3163,441,"M",35,"English",27,3,"crayons",FALSE,1,969,"positive","nothing"
"2247",3164,441,"M",35,"English",28,0,"balloons",FALSE,1,1101,"positive","nothing"
"2248",3165,441,"M",35,"English",29,1,"pencils",TRUE,1,1350,"negative","nothing"
"2249",3166,441,"M",35,"English",30,0,"flowers",FALSE,1,1399,"negative","item"
"2250",3167,441,"M",35,"English",31,1,"dogs",TRUE,1,635,"negative","nothing"
"2251",3168,441,"M",35,"English",32,1,"rainboots",TRUE,0,1644,"negative","item"
"2252",3169,63,"F",35,"English",1,3,"phones",TRUE,1,1341,"positive","item"
"2253",317,120,"F",35,"English",29,0,"bananas",TRUE,1,1059,"negative","nothing"
"2254",3170,63,"F",35,"English",2,3,"mittens",FALSE,1,625,"positive","nothing"
"2255",3171,63,"F",35,"English",3,2,"shovels",FALSE,1,631,"positive","nothing"
"2256",3172,63,"F",35,"English",4,1,"rainboots",FALSE,1,592,"positive","nothing"
"2257",3173,63,"F",35,"English",5,1,"flowers",TRUE,1,1480,"negative","nothing"
"2258",3174,63,"F",35,"English",6,0,"keys",FALSE,1,3687,"positive","nothing"
"2259",3175,63,"F",35,"English",7,1,"plants",TRUE,1,450,"positive","item"
"2260",3176,63,"F",35,"English",8,2,"forks",TRUE,1,2347,"positive","item"
"2261",3177,63,"F",35,"English",9,1,"kites",FALSE,1,1500,"positive","nothing"
"2262",3178,63,"F",35,"English",10,0,"ice cream cones",FALSE,1,1121,"positive","nothing"
"2263",3179,63,"F",35,"English",11,0,"crayons",FALSE,1,1320,"negative","item"
"2264",318,120,"F",35,"English",30,1,"donuts",TRUE,1,854,"positive","item"
"2265",3180,63,"F",35,"English",12,2,"purses",FALSE,1,1312,"negative","item"
"2266",3181,63,"F",35,"English",13,3,"cookies",TRUE,1,931,"positive","item"
"2267",3182,63,"F",35,"English",14,3,"dogs",FALSE,1,1270,"positive","nothing"
"2268",3183,63,"F",35,"English",15,3,"presents",FALSE,1,966,"negative","item"
"2269",3184,63,"F",35,"English",16,2,"buckets",TRUE,1,1120,"positive","item"
"2270",3185,63,"F",35,"English",17,0,"bows",TRUE,1,1868,"negative","nothing"
"2271",3186,63,"F",35,"English",18,1,"donuts",FALSE,1,847,"negative","item"
"2272",3187,63,"F",35,"English",19,1,"cars",FALSE,1,863,"negative","item"
"2273",3188,63,"F",35,"English",20,0,"cakes",FALSE,1,849,"negative","item"
"2274",3189,63,"F",35,"English",21,3,"carrots",TRUE,0,1888,"negative","item"
"2275",319,120,"F",35,"English",31,0,"forks",TRUE,1,1194,"positive","item"
"2276",3190,63,"F",35,"English",22,2,"lollipops",FALSE,1,745,"negative","item"
"2277",3191,63,"F",35,"English",23,1,"umbrellas",FALSE,0,105,"negative","nothing"
"2278",3192,63,"F",35,"English",24,2,"fish",FALSE,1,2104,"positive","nothing"
"2279",3193,63,"F",35,"English",25,0,"cats",FALSE,0,1012,"negative","nothing"
"2280",3194,63,"F",35,"English",26,0,"pencils",TRUE,1,968,"positive","item"
"2281",3195,63,"F",35,"English",27,2,"balloons",TRUE,1,3427,"negative","nothing"
"2282",3196,63,"F",35,"English",28,3,"scissors",TRUE,1,3157,"negative","nothing"
"2283",3197,63,"F",35,"English",29,0,"guitars",TRUE,1,1812,"positive","item"
"2284",3198,63,"F",35,"English",30,2,"daisies",TRUE,1,1041,"negative","nothing"
"2285",3199,63,"F",35,"English",31,1,"bananas",TRUE,1,2164,"positive","item"
"2286",32,279,"M",35,"English",32,2,"buckets",TRUE,1,1021,"negative","nothing"
"2287",320,120,"F",35,"English",32,2,"carrots",FALSE,1,1020,"negative","item"
"2288",3200,63,"F",35,"English",32,3,"apples",TRUE,1,112,"negative","nothing"
"2289",3201,139,"M",45,"English",1,1,"cars",TRUE,1,1656,"negative","nothing"
"2290",3202,139,"M",45,"English",2,0,"umbrellas",TRUE,1,1344,"positive","item"
"2291",3203,139,"M",45,"English",3,0,"phones",TRUE,1,1408,"negative","nothing"
"2292",3204,139,"M",45,"English",4,0,"donuts",TRUE,1,834,"positive","item"
"2293",3205,139,"M",45,"English",5,1,"crayons",FALSE,1,1078,"negative","item"
"2294",3206,139,"M",45,"English",6,3,"balloons",FALSE,1,1213,"positive","nothing"
"2295",3207,139,"M",45,"English",7,1,"shovels",FALSE,1,796,"positive","nothing"
"2296",3208,139,"M",45,"English",8,0,"pencils",TRUE,1,1469,"negative","nothing"
"2297",3209,139,"M",45,"English",9,1,"daisies",FALSE,1,1344,"positive","nothing"
"2298",321,28,"M",35,"english",1,0,"kites",FALSE,1,1179,"negative","item"
"2299",3210,139,"M",45,"English",10,3,"forks",TRUE,1,874,"positive","item"
"2300",3211,139,"M",45,"English",11,2,"plants",FALSE,1,821,"positive","nothing"
"2301",3212,139,"M",45,"English",12,3,"purses",TRUE,1,1016,"positive","item"
"2302",3213,139,"M",45,"English",13,2,"kites",FALSE,1,1033,"negative","item"
"2303",3214,139,"M",45,"English",14,1,"carrots",TRUE,1,985,"positive","item"
"2304",3215,139,"M",45,"English",15,3,"cakes",FALSE,1,1337,"positive","nothing"
"2305",3216,139,"M",45,"English",16,2,"buckets",TRUE,1,1126,"negative","nothing"
"2306",3217,139,"M",45,"English",17,0,"bananas",FALSE,1,1126,"negative","item"
"2307",3218,139,"M",45,"English",18,3,"mittens",FALSE,1,1107,"negative","item"
"2308",3219,139,"M",45,"English",19,0,"fish",FALSE,1,1078,"negative","item"
"2309",322,28,"M",35,"english",2,1,"shovels",FALSE,1,827,"positive","nothing"
"2310",3220,139,"M",45,"English",20,2,"keys",TRUE,1,679,"positive","item"
"2311",3221,139,"M",45,"English",21,3,"presents",FALSE,1,922,"negative","item"
"2312",3222,139,"M",45,"English",22,1,"lollipops",FALSE,1,842,"negative","item"
"2313",3223,139,"M",45,"English",23,0,"guitars",FALSE,1,1037,"positive","nothing"
"2314",3224,139,"M",45,"English",24,3,"bows",TRUE,1,1543,"negative","nothing"
"2315",3225,139,"M",45,"English",25,2,"rainboots",TRUE,1,1468,"negative","nothing"
"2316",3226,139,"M",45,"English",26,2,"apples",FALSE,1,751,"negative","item"
"2317",3227,139,"M",45,"English",27,1,"cookies",TRUE,1,656,"positive","item"
"2318",3228,139,"M",45,"English",28,0,"ice cream cones",FALSE,1,1202,"positive","nothing"
"2319",3229,139,"M",45,"English",29,1,"cats",TRUE,1,1016,"negative","nothing"
"2320",323,28,"M",35,"english",3,2,"keys",TRUE,1,1180,"positive","item"
"2321",3230,139,"M",45,"English",30,2,"dogs",FALSE,1,937,"positive","nothing"
"2322",3231,139,"M",45,"English",31,2,"flowers",TRUE,1,554,"positive","item"
"2323",3232,139,"M",45,"English",32,3,"scissors",TRUE,1,1075,"negative","nothing"
"2324",3233,373,"F",35,"English",1,0,"scissors",FALSE,1,759,"positive","nothing"
"2325",3234,373,"F",35,"English",2,0,"flowers",FALSE,1,1177,"positive","nothing"
"2326",3235,373,"F",35,"English",3,3,"cakes",FALSE,1,669,"positive","nothing"
"2327",3236,373,"F",35,"English",4,2,"cats",TRUE,1,747,"negative","nothing"
"2328",3237,373,"F",35,"English",5,3,"pencils",TRUE,1,635,"negative","nothing"
"2329",3238,373,"F",35,"English",6,2,"bananas",FALSE,1,534,"negative","item"
"2330",3239,373,"F",35,"English",7,0,"buckets",TRUE,1,533,"positive","item"
"2331",324,28,"M",35,"english",4,0,"buckets",FALSE,1,1234,"positive","nothing"
"2332",3240,373,"F",35,"English",8,1,"rainboots",FALSE,1,568,"negative","item"
"2333",3241,373,"F",35,"English",9,3,"purses",TRUE,1,570,"positive","item"
"2334",3242,373,"F",35,"English",10,0,"plants",TRUE,1,1426,"negative","nothing"
"2335",3243,373,"F",35,"English",11,1,"presents",TRUE,1,477,"negative","nothing"
"2336",3244,373,"F",35,"English",12,0,"apples",TRUE,1,587,"negative","nothing"
"2337",3245,373,"F",35,"English",13,1,"daisies",FALSE,1,585,"positive","nothing"
"2338",3246,373,"F",35,"English",14,0,"keys",FALSE,1,533,"negative","item"
"2339",3247,373,"F",35,"English",15,0,"dogs",TRUE,1,473,"positive","item"
"2340",3248,373,"F",35,"English",16,1,"cars",FALSE,1,591,"positive","nothing"
"2341",3249,373,"F",35,"English",17,3,"ice cream cones",TRUE,1,674,"positive","item"
"2342",325,28,"M",35,"english",5,3,"pencils",FALSE,1,952,"negative","item"
"2343",3250,373,"F",35,"English",18,3,"fish",FALSE,1,807,"positive","nothing"
"2344",3251,373,"F",35,"English",19,0,"crayons",FALSE,1,515,"negative","item"
"2345",3252,373,"F",35,"English",20,2,"donuts",TRUE,1,480,"positive","item"
"2346",3253,373,"F",35,"English",21,2,"shovels",TRUE,1,774,"negative","nothing"
"2347",3254,373,"F",35,"English",22,1,"kites",FALSE,1,563,"negative","item"
"2348",3255,373,"F",35,"English",23,1,"bows",TRUE,1,630,"negative","nothing"
"2349",3256,373,"F",35,"English",24,2,"phones",FALSE,1,717,"positive","nothing"
"2350",3257,373,"F",35,"English",25,3,"forks",FALSE,1,702,"negative","item"
"2351",3258,373,"F",35,"English",26,1,"umbrellas",TRUE,1,715,"positive","item"
"2352",3259,373,"F",35,"English",27,3,"mittens",TRUE,1,452,"negative","nothing"
"2353",326,28,"M",35,"english",6,3,"rainboots",TRUE,1,1127,"negative","nothing"
"2354",3260,373,"F",35,"English",28,2,"cookies",TRUE,1,470,"positive","item"
"2355",3261,373,"F",35,"English",29,3,"guitars",FALSE,1,512,"negative","item"
